Word,Rank,Frequency,Pr(%),r*Pr
newer,7973,6,0.0%,0.071407
divisions,7974,6,0.0%,0.071416
asylum,7975,6,0.0%,0.071425
fortis,7976,6,0.0%,0.071434
tully,7977,6,0.0%,0.071443
harnessing,7978,6,0.0%,0.071452
dubai,7979,6,0.0%,0.071461
dozens,7980,6,0.0%,0.071470
employing,7981,6,0.0%,0.071478
tasman,7982,6,0.0%,0.071487
cdc,7983,6,0.0%,0.071496
retained,7984,6,0.0%,0.071505
unearthed,7985,6,0.0%,0.071514
provider,7986,6,0.0%,0.071523
associations,7987,6,0.0%,0.071532
xstrata,7988,6,0.0%,0.071541
jackson,7989,6,0.0%,0.071550
freezer,7990,6,0.0%,0.071559
empathy,7991,6,0.0%,0.071568
implementing,7992,6,0.0%,0.071577
hybrid,7993,6,0.0%,0.071586
jill,7994,6,0.0%,0.071595
corridor,7995,6,0.0%,0.071604
carter,7996,6,0.0%,0.071613
gould,7997,6,0.0%,0.071622
djebbana,7998,6,0.0%,0.071631
shorn,7999,6,0.0%,0.071640
bulls,8000,6,0.0%,0.071649
standstill,8001,6,0.0%,0.071658
reliance,8002,6,0.0%,0.071667
mustering,8003,6,0.0%,0.071676
excavated,8004,6,0.0%,0.071684
lng,8005,6,0.0%,0.071693
refuge,8006,6,0.0%,0.071702
symposium,8007,6,0.0%,0.071711
inability,8008,6,0.0%,0.071720
daley,8009,6,0.0%,0.071729
immature,8010,6,0.0%,0.071738
nights,8011,6,0.0%,0.071747
nuclei,8012,6,0.0%,0.071756
potent,8013,6,0.0%,0.071765
groom,8014,6,0.0%,0.071774
continuously,8015,6,0.0%,0.071783
stratospheric,8016,6,0.0%,0.071792
flanagan,8017,6,0.0%,0.071801
determines,8018,6,0.0%,0.071810
observers,8019,6,0.0%,0.071819
throats,8020,6,0.0%,0.071828
gums,8021,6,0.0%,0.071837
storages,8022,6,0.0%,0.071846
jock,8023,6,0.0%,0.071855
solving,8024,6,0.0%,0.071864
clause,8025,6,0.0%,0.071873
dysfunction,8026,6,0.0%,0.071881
reassuring,8027,6,0.0%,0.071890
swelling,8028,6,0.0%,0.071899
peaceful,8029,6,0.0%,0.071908
paddies,8030,6,0.0%,0.071917
dogging,8031,6,0.0%,0.071926
mitigate,8032,6,0.0%,0.071935
hoax,8033,6,0.0%,0.071944
bust,8034,6,0.0%,0.071953
haze,8035,6,0.0%,0.071962
rebound,8036,6,0.0%,0.071971
fuller,8037,6,0.0%,0.071980
larvae,8038,6,0.0%,0.071989
lingering,8039,6,0.0%,0.071998
seb,8040,6,0.0%,0.072007
mess,8041,6,0.0%,0.072016
uncontracted,8042,6,0.0%,0.072025
dealt,8043,6,0.0%,0.072034
tracey,8044,6,0.0%,0.072043
sprayed,8045,6,0.0%,0.072052
sudoku,8046,6,0.0%,0.072061
threads,8047,6,0.0%,0.072070
antivenom,8048,6,0.0%,0.072079
pendulums,8049,6,0.0%,0.072087
chopping,8050,6,0.0%,0.072096
crazy,8051,6,0.0%,0.072105
sufficiently,8052,6,0.0%,0.072114
eruptions,8053,6,0.0%,0.072123
westerly,8054,6,0.0%,0.072132
assessments,8055,6,0.0%,0.072141
allocate,8056,6,0.0%,0.072150
connecticut,8057,6,0.0%,0.072159
levine,8058,6,0.0%,0.072168
intervals,8059,6,0.0%,0.072177
patents,8060,6,0.0%,0.072186
roaring,8061,6,0.0%,0.072195
backyard,8062,6,0.0%,0.072204
soljacic,8063,6,0.0%,0.072213
effigia,8064,6,0.0%,0.072222
dryland,8065,6,0.0%,0.072231
scrapped,8066,6,0.0%,0.072240
taught,8067,6,0.0%,0.072249
compensated,8068,6,0.0%,0.072258
kyoto,8069,6,0.0%,0.072267
heights,8070,6,0.0%,0.072276
contaminants,8071,6,0.0%,0.072285
brad,8072,6,0.0%,0.072293
altitudes,8073,6,0.0%,0.072302
itokawa,8074,6,0.0%,0.072311
prompting,8075,6,0.0%,0.072320
laska,8076,6,0.0%,0.072329
comedy,8077,6,0.0%,0.072338
passenger,8078,6,0.0%,0.072347
vocal,8079,6,0.0%,0.072356
informal,8080,6,0.0%,0.072365
mifepristone,8081,6,0.0%,0.072374
notorious,8082,6,0.0%,0.072383
nab,8083,6,0.0%,0.072392
quo,8084,6,0.0%,0.072401
incorporate,8085,6,0.0%,0.072410
healing,8086,6,0.0%,0.072419
trainer,8087,6,0.0%,0.072428
haswell,8088,6,0.0%,0.072437
varying,8089,6,0.0%,0.072446
phases,8090,6,0.0%,0.072455
hint,8091,6,0.0%,0.072464
mounted,8092,6,0.0%,0.072473
autonomously,8093,6,0.0%,0.072482
inform,8094,6,0.0%,0.072491
enterprise,8095,6,0.0%,0.072499
mcintosh,8096,6,0.0%,0.072508
oats,8097,6,0.0%,0.072517
daughters,8098,6,0.0%,0.072526
genomes,8099,6,0.0%,0.072535
brunini,8100,6,0.0%,0.072544
nozzle,8101,6,0.0%,0.072553
gastrointestinal,8102,6,0.0%,0.072562
incorporated,8103,6,0.0%,0.072571
menstruation,8104,6,0.0%,0.072580
liquefied,8105,6,0.0%,0.072589
louise,8106,6,0.0%,0.072598
seized,8107,6,0.0%,0.072607
adapting,8108,6,0.0%,0.072616
hotspots,8109,6,0.0%,0.072625
innovations,8110,6,0.0%,0.072634
preschoolers,8111,6,0.0%,0.072643
teenager,8112,6,0.0%,0.072652
rattle,8113,6,0.0%,0.072661
puzzled,8114,6,0.0%,0.072670
boswell,8115,6,0.0%,0.072679
hinder,8116,6,0.0%,0.072688
desalination,8117,6,0.0%,0.072696
springborg,8118,6,0.0%,0.072705
northwestern,8119,6,0.0%,0.072714
accordingly,8120,6,0.0%,0.072723
steele,8121,6,0.0%,0.072732
merits,8122,6,0.0%,0.072741
nimmo,8123,6,0.0%,0.072750
paints,8124,6,0.0%,0.072759
skeletal,8125,6,0.0%,0.072768
flattened,8126,6,0.0%,0.072777
flee,8127,6,0.0%,0.072786
predator,8128,6,0.0%,0.072795
luck,8129,6,0.0%,0.072804
daniel,8130,6,0.0%,0.072813
employs,8131,6,0.0%,0.072822
boxing,8132,6,0.0%,0.072831
anybody,8133,6,0.0%,0.072840
strikes,8134,6,0.0%,0.072849
psychiatrist,8135,6,0.0%,0.072858
celebrities,8136,6,0.0%,0.072867
vaccinated,8137,6,0.0%,0.072876
freeland,8138,6,0.0%,0.072885
coli,8139,6,0.0%,0.072894
cargill,8140,6,0.0%,0.072902
abolished,8141,6,0.0%,0.072911
aquifers,8142,6,0.0%,0.072920
tyrannosaurus,8143,6,0.0%,0.072929
complexity,8144,6,0.0%,0.072938
thieves,8145,6,0.0%,0.072947
americas,8146,6,0.0%,0.072956
secrets,8147,6,0.0%,0.072965
loan,8148,6,0.0%,0.072974
hikes,8149,6,0.0%,0.072983
removes,8150,6,0.0%,0.072992
revive,8151,6,0.0%,0.073001
descendants,8152,6,0.0%,0.073010
interestingly,8153,6,0.0%,0.073019
dividend,8154,6,0.0%,0.073028
rieback,8155,6,0.0%,0.073037
breakfast,8156,6,0.0%,0.073046
idealised,8157,6,0.0%,0.073055
karen,8158,6,0.0%,0.073064
goby,8159,6,0.0%,0.073073
glad,8160,6,0.0%,0.073082
weakness,8161,6,0.0%,0.073091
angers,8162,6,0.0%,0.073100
oilseed,8163,6,0.0%,0.073108
foja,8164,6,0.0%,0.073117
sandwich,8165,6,0.0%,0.073126
percent,8166,6,0.0%,0.073135
finlayson,8167,6,0.0%,0.073144
pictured,8168,6,0.0%,0.073153
vertebrae,8169,6,0.0%,0.073162
poisonous,8170,6,0.0%,0.073171
rathore,8171,6,0.0%,0.073180
frigid,8172,6,0.0%,0.073189
extraordinarily,8173,6,0.0%,0.073198
taiwanese,8174,6,0.0%,0.073207
watson,8175,6,0.0%,0.073216
exclude,8176,6,0.0%,0.073225
extrasolar,8177,6,0.0%,0.073234
vibrate,8178,6,0.0%,0.073243
limb,8179,6,0.0%,0.073252
successive,8180,6,0.0%,0.073261
gun,8181,6,0.0%,0.073270
hadn,8182,6,0.0%,0.073279
renewing,8183,6,0.0%,0.073288
consulting,8184,6,0.0%,0.073297
sunscreens,8185,6,0.0%,0.073306
assume,8186,6,0.0%,0.073314
pride,8187,6,0.0%,0.073323
notably,8188,6,0.0%,0.073332
opposes,8189,6,0.0%,0.073341
nearest,8190,6,0.0%,0.073350
irritants,8191,6,0.0%,0.073359
drinkers,8192,6,0.0%,0.073368
caltex,8193,6,0.0%,0.073377
categorised,8194,6,0.0%,0.073386
crowds,8195,6,0.0%,0.073395
happiness,8196,6,0.0%,0.073404
clades,8197,6,0.0%,0.073413
variants,8198,6,0.0%,0.073422
mckenzie,8199,6,0.0%,0.073431
hypersensitivity,8200,6,0.0%,0.073440
initiated,8201,6,0.0%,0.073449
definitive,8202,6,0.0%,0.073458
bycatch,8203,6,0.0%,0.073467
resembles,8204,6,0.0%,0.073476
arranged,8205,6,0.0%,0.073485
stretched,8206,6,0.0%,0.073494
damien,8207,6,0.0%,0.073503
tusk,8208,6,0.0%,0.073511
scare,8209,6,0.0%,0.073520
circumcised,8210,6,0.0%,0.073529
tamworth,8211,6,0.0%,0.073538
rainwater,8212,6,0.0%,0.073547
coupled,8213,6,0.0%,0.073556
perseverance,8214,6,0.0%,0.073565
roles,8215,6,0.0%,0.073574
telomeres,8216,6,0.0%,0.073583
michelle,8217,6,0.0%,0.073592
intervene,8218,6,0.0%,0.073601
sids,8219,6,0.0%,0.073610
ambitious,8220,6,0.0%,0.073619
rares,8221,6,0.0%,0.073628
enriched,8222,6,0.0%,0.073637
mentioned,8223,6,0.0%,0.073646
acute,8224,6,0.0%,0.073655
chairwoman,8225,6,0.0%,0.073664
tornado,8226,6,0.0%,0.073673
livelihoods,8227,6,0.0%,0.073682
skinny,8228,6,0.0%,0.073691
compensate,8229,6,0.0%,0.073700
ph,8230,6,0.0%,0.073709
depictions,8231,6,0.0%,0.073717
drag,8232,6,0.0%,0.073726
traced,8233,6,0.0%,0.073735
penetration,8234,6,0.0%,0.073744
catherine,8235,6,0.0%,0.073753
compo,8236,6,0.0%,0.073762
loans,8237,6,0.0%,0.073771
paradise,8238,6,0.0%,0.073780
talked,8239,6,0.0%,0.073789
agistment,8240,6,0.0%,0.073798
rival,8241,6,0.0%,0.073807
symbol,8242,6,0.0%,0.073816
avoided,8243,6,0.0%,0.073825
asx,8244,6,0.0%,0.073834
virulent,8245,6,0.0%,0.073843
kok,8246,6,0.0%,0.073852
finke,8247,6,0.0%,0.073861
associative,8248,6,0.0%,0.073870
consistency,8249,6,0.0%,0.073879
conceded,8250,6,0.0%,0.073888
durum,8251,6,0.0%,0.073897
hacking,8252,6,0.0%,0.073906
exception,8253,6,0.0%,0.073915
accidents,8254,6,0.0%,0.073923
transplantation,8255,6,0.0%,0.073932
lobes,8256,6,0.0%,0.073941
relying,8257,6,0.0%,0.073950
antisocial,8258,6,0.0%,0.073959
fashioned,8259,6,0.0%,0.073968
fermentation,8260,6,0.0%,0.073977
discharge,8261,6,0.0%,0.073986
saharan,8262,6,0.0%,0.073995
isolate,8263,6,0.0%,0.074004
mdma,8264,6,0.0%,0.074013
girl,8265,6,0.0%,0.074022
wise,8266,6,0.0%,0.074031
naracoorte,8267,6,0.0%,0.074040
conversion,8268,6,0.0%,0.074049
lesser,8269,6,0.0%,0.074058
vigorous,8270,6,0.0%,0.074067
delegate,8271,6,0.0%,0.074076
unviable,8272,6,0.0%,0.074085
interactive,8273,6,0.0%,0.074094
terraces,8274,6,0.0%,0.074103
confusing,8275,6,0.0%,0.074112
elkins,8276,6,0.0%,0.074121
ruiz,8277,6,0.0%,0.074129
underwent,8278,6,0.0%,0.074138
rrats,8279,6,0.0%,0.074147
kempson,8280,6,0.0%,0.074156
torres,8281,6,0.0%,0.074165
tagging,8282,6,0.0%,0.074174
skhul,8283,6,0.0%,0.074183
declare,8284,6,0.0%,0.074192
glacier,8285,6,0.0%,0.074201
forums,8286,6,0.0%,0.074210
stereotypes,8287,6,0.0%,0.074219
brush,8288,6,0.0%,0.074228
locate,8289,6,0.0%,0.074237
twist,8290,6,0.0%,0.074246
lucy,8291,6,0.0%,0.074255
extracting,8292,6,0.0%,0.074264
renugopalakrishnan,8293,6,0.0%,0.074273
jean,8294,6,0.0%,0.074282
gossypol,8295,6,0.0%,0.074291
yourself,8296,6,0.0%,0.074300
westerlies,8297,6,0.0%,0.074309
upside,8298,6,0.0%,0.074318
bowerbirds,8299,6,0.0%,0.074327
arafura,8300,6,0.0%,0.074335
gp,8301,6,0.0%,0.074344
rayner,8302,6,0.0%,0.074353
cabin,8303,6,0.0%,0.074362
equatorial,8304,6,0.0%,0.074371
retaining,8305,6,0.0%,0.074380
cleaners,8306,6,0.0%,0.074389
hobbs,8307,6,0.0%,0.074398
promoted,8308,6,0.0%,0.074407
grounds,8309,6,0.0%,0.074416
requiring,8310,6,0.0%,0.074425
carvings,8311,5,0.0%,0.062028
rods,8312,5,0.0%,0.062036
bidding,8313,5,0.0%,0.062043
dowling,8314,5,0.0%,0.062051
platinum,8315,5,0.0%,0.062058
undertaken,8316,5,0.0%,0.062066
fischer,8317,5,0.0%,0.062073
icon,8318,5,0.0%,0.062081
founding,8319,5,0.0%,0.062088
budgets,8320,5,0.0%,0.062095
simplistic,8321,5,0.0%,0.062103
thriving,8322,5,0.0%,0.062110
texture,8323,5,0.0%,0.062118
flesh,8324,5,0.0%,0.062125
aria,8325,5,0.0%,0.062133
computerised,8326,5,0.0%,0.062140
shooters,8327,5,0.0%,0.062148
menzies,8328,5,0.0%,0.062155
arrays,8329,5,0.0%,0.062163
ruddock,8330,5,0.0%,0.062170
highlighting,8331,5,0.0%,0.062178
blowfly,8332,5,0.0%,0.062185
docking,8333,5,0.0%,0.062193
sauropods,8334,5,0.0%,0.062200
dearer,8335,5,0.0%,0.062207
feared,8336,5,0.0%,0.062215
baltimore,8337,5,0.0%,0.062222
resolving,8338,5,0.0%,0.062230
throwing,8339,5,0.0%,0.062237
bogaert,8340,5,0.0%,0.062245
overly,8341,5,0.0%,0.062252
sucking,8342,5,0.0%,0.062260
inputs,8343,5,0.0%,0.062267
gall,8344,5,0.0%,0.062275
hatchlings,8345,5,0.0%,0.062282
politically,8346,5,0.0%,0.062290
rowley,8347,5,0.0%,0.062297
bourke,8348,5,0.0%,0.062304
cervical,8349,5,0.0%,0.062312
comeback,8350,5,0.0%,0.062319
anatomical,8351,5,0.0%,0.062327
inappropriately,8352,5,0.0%,0.062334
banknotes,8353,5,0.0%,0.062342
foraging,8354,5,0.0%,0.062349
hello,8355,5,0.0%,0.062357
celebrated,8356,5,0.0%,0.062364
shocks,8357,5,0.0%,0.062372
moments,8358,5,0.0%,0.062379
distribute,8359,5,0.0%,0.062387
herding,8360,5,0.0%,0.062394
enjoyed,8361,5,0.0%,0.062401
cohn,8362,5,0.0%,0.062409
alignment,8363,5,0.0%,0.062416
dependence,8364,5,0.0%,0.062424
spewing,8365,5,0.0%,0.062431
forty,8366,5,0.0%,0.062439
explode,8367,5,0.0%,0.062446
healthcare,8368,5,0.0%,0.062454
brca,8369,5,0.0%,0.062461
coughlan,8370,5,0.0%,0.062469
quicker,8371,5,0.0%,0.062476
palaeozoic,8372,5,0.0%,0.062484
caller,8373,5,0.0%,0.062491
rewarded,8374,5,0.0%,0.062499
affair,8375,5,0.0%,0.062506
meteorites,8376,5,0.0%,0.062513
woomera,8377,5,0.0%,0.062521
dismiss,8378,5,0.0%,0.062528
slaughtered,8379,5,0.0%,0.062536
cull,8380,5,0.0%,0.062543
photons,8381,5,0.0%,0.062551
easing,8382,5,0.0%,0.062558
grounded,8383,5,0.0%,0.062566
trailing,8384,5,0.0%,0.062573
campaigner,8385,5,0.0%,0.062581
iceman,8386,5,0.0%,0.062588
dreaming,8387,5,0.0%,0.062596
impending,8388,5,0.0%,0.062603
bellinger,8389,5,0.0%,0.062610
attendance,8390,5,0.0%,0.062618
apprehended,8391,5,0.0%,0.062625
dome,8392,5,0.0%,0.062633
assumptions,8393,5,0.0%,0.062640
sweeter,8394,5,0.0%,0.062648
puzzles,8395,5,0.0%,0.062655
aura,8396,5,0.0%,0.062663
casual,8397,5,0.0%,0.062670
unexplained,8398,5,0.0%,0.062678
diversion,8399,5,0.0%,0.062685
credentials,8400,5,0.0%,0.062693
alberta,8401,5,0.0%,0.062700
carton,8402,5,0.0%,0.062707
fatty,8403,5,0.0%,0.062715
recurrent,8404,5,0.0%,0.062722
yale,8405,5,0.0%,0.062730
elite,8406,5,0.0%,0.062737
cme,8407,5,0.0%,0.062745
molten,8408,5,0.0%,0.062752
satin,8409,5,0.0%,0.062760
sounded,8410,5,0.0%,0.062767
tilted,8411,5,0.0%,0.062775
arabia,8412,5,0.0%,0.062782
maxwell,8413,5,0.0%,0.062790
pressured,8414,5,0.0%,0.062797
svenson,8415,5,0.0%,0.062805
cfcs,8416,5,0.0%,0.062812
bribes,8417,5,0.0%,0.062819
abnormality,8418,5,0.0%,0.062827
protons,8419,5,0.0%,0.062834
crippling,8420,5,0.0%,0.062842
mississippi,8421,5,0.0%,0.062849
terabytes,8422,5,0.0%,0.062857
mogil,8423,5,0.0%,0.062864
warriors,8424,5,0.0%,0.062872
cancerous,8425,5,0.0%,0.062879
woodward,8426,5,0.0%,0.062887
promotes,8427,5,0.0%,0.062894
micro,8428,5,0.0%,0.062902
cma,8429,5,0.0%,0.062909
thermal,8430,5,0.0%,0.062916
guard,8431,5,0.0%,0.062924
burrup,8432,5,0.0%,0.062931
governing,8433,5,0.0%,0.062939
devoted,8434,5,0.0%,0.062946
adhesive,8435,5,0.0%,0.062954
ceremonies,8436,5,0.0%,0.062961
gallon,8437,5,0.0%,0.062969
diverted,8438,5,0.0%,0.062976
chilled,8439,5,0.0%,0.062984
marriage,8440,5,0.0%,0.062991
vegie,8441,5,0.0%,0.062999
imaged,8442,5,0.0%,0.063006
des,8443,5,0.0%,0.063013
monsanto,8444,5,0.0%,0.063021
whips,8445,5,0.0%,0.063028
residue,8446,5,0.0%,0.063036
cowie,8447,5,0.0%,0.063043
cultivated,8448,5,0.0%,0.063051
assign,8449,5,0.0%,0.063058
colonise,8450,5,0.0%,0.063066
onion,8451,5,0.0%,0.063073
andrade,8452,5,0.0%,0.063081
stripe,8453,5,0.0%,0.063088
russo,8454,5,0.0%,0.063096
jeffery,8455,5,0.0%,0.063103
impacted,8456,5,0.0%,0.063111
brainstem,8457,5,0.0%,0.063118
recreation,8458,5,0.0%,0.063125
remembering,8459,5,0.0%,0.063133
lettuces,8460,5,0.0%,0.063140
fauci,8461,5,0.0%,0.063148
vietnamese,8462,5,0.0%,0.063155
julie,8463,5,0.0%,0.063163
jigsaw,8464,5,0.0%,0.063170
julian,8465,5,0.0%,0.063178
setback,8466,5,0.0%,0.063185
aligned,8467,5,0.0%,0.063193
froze,8468,5,0.0%,0.063200
cooks,8469,5,0.0%,0.063208
botai,8470,5,0.0%,0.063215
adams,8471,5,0.0%,0.063222
harvester,8472,5,0.0%,0.063230
receival,8473,5,0.0%,0.063237
nets,8474,5,0.0%,0.063245
blows,8475,5,0.0%,0.063252
ripped,8476,5,0.0%,0.063260
pots,8477,5,0.0%,0.063267
broadcast,8478,5,0.0%,0.063275
spirit,8479,5,0.0%,0.063282
tyre,8480,5,0.0%,0.063290
colony,8481,5,0.0%,0.063297
lashed,8482,5,0.0%,0.063305
hedland,8483,5,0.0%,0.063312
teen,8484,5,0.0%,0.063319
tickle,8485,5,0.0%,0.063327
inter,8486,5,0.0%,0.063334
havermann,8487,5,0.0%,0.063342
displaying,8488,5,0.0%,0.063349
exhaust,8489,5,0.0%,0.063357
fertile,8490,5,0.0%,0.063364
weigh,8491,5,0.0%,0.063372
rotating,8492,5,0.0%,0.063379
timetable,8493,5,0.0%,0.063387
crayfish,8494,5,0.0%,0.063394
wheel,8495,5,0.0%,0.063402
prevailing,8496,5,0.0%,0.063409
resilient,8497,5,0.0%,0.063417
disturbance,8498,5,0.0%,0.063424
aired,8499,5,0.0%,0.063431
softer,8500,5,0.0%,0.063439
documentary,8501,5,0.0%,0.063446
referendum,8502,5,0.0%,0.063454
jerrett,8503,5,0.0%,0.063461
lure,8504,5,0.0%,0.063469
acoustical,8505,5,0.0%,0.063476
skulls,8506,5,0.0%,0.063484
dsm,8507,5,0.0%,0.063491
ripping,8508,5,0.0%,0.063499
phylloxera,8509,5,0.0%,0.063506
beecham,8510,5,0.0%,0.063514
voting,8511,5,0.0%,0.063521
sometime,8512,5,0.0%,0.063528
monoclonal,8513,5,0.0%,0.063536
trips,8514,5,0.0%,0.063543
fought,8515,5,0.0%,0.063551
hovering,8516,5,0.0%,0.063558
salads,8517,5,0.0%,0.063566
paradigm,8518,5,0.0%,0.063573
warrnambool,8519,5,0.0%,0.063581
enforcement,8520,5,0.0%,0.063588
disk,8521,5,0.0%,0.063596
meats,8522,5,0.0%,0.063603
shocking,8523,5,0.0%,0.063611
cognition,8524,5,0.0%,0.063618
incidents,8525,5,0.0%,0.063625
redbacks,8526,5,0.0%,0.063633
slammed,8527,5,0.0%,0.063640
shoots,8528,5,0.0%,0.063648
disappointment,8529,5,0.0%,0.063655
crocodilians,8530,5,0.0%,0.063663
vicious,8531,5,0.0%,0.063670
scattering,8532,5,0.0%,0.063678
komodo,8533,5,0.0%,0.063685
mottron,8534,5,0.0%,0.063693
segment,8535,5,0.0%,0.063700
murphy,8536,5,0.0%,0.063708
rider,8537,5,0.0%,0.063715
carol,8538,5,0.0%,0.063723
jeopardy,8539,5,0.0%,0.063730
fragrant,8540,5,0.0%,0.063737
feedlotters,8541,5,0.0%,0.063745
pin,8542,5,0.0%,0.063752
denmark,8543,5,0.0%,0.063760
footprints,8544,5,0.0%,0.063767
gympie,8545,5,0.0%,0.063775
medicinal,8546,5,0.0%,0.063782
prefers,8547,5,0.0%,0.063790
subsistence,8548,5,0.0%,0.063797
hart,8549,5,0.0%,0.063805
fertilisers,8550,5,0.0%,0.063812
conscience,8551,5,0.0%,0.063820
declining,8552,5,0.0%,0.063827
schofield,8553,5,0.0%,0.063834
readers,8554,5,0.0%,0.063842
soar,8555,5,0.0%,0.063849
upgraded,8556,5,0.0%,0.063857
clever,8557,5,0.0%,0.063864
sentiment,8558,5,0.0%,0.063872
batchelor,8559,5,0.0%,0.063879
assurance,8560,5,0.0%,0.063887
interfere,8561,5,0.0%,0.063894
utah,8562,5,0.0%,0.063902
overwhelmingly,8563,5,0.0%,0.063909
marathon,8564,5,0.0%,0.063917
bet,8565,5,0.0%,0.063924
dodgem,8566,5,0.0%,0.063931
lubricant,8567,5,0.0%,0.063939
spaces,8568,5,0.0%,0.063946
receives,8569,5,0.0%,0.063954
stationary,8570,5,0.0%,0.063961
projected,8571,5,0.0%,0.063969
implantation,8572,5,0.0%,0.063976
departments,8573,5,0.0%,0.063984
graphic,8574,5,0.0%,0.063991
seize,8575,5,0.0%,0.063999
reburial,8576,5,0.0%,0.064006
hive,8577,5,0.0%,0.064014
continuum,8578,5,0.0%,0.064021
cyanide,8579,5,0.0%,0.064029
weaken,8580,5,0.0%,0.064036
nutritious,8581,5,0.0%,0.064043
jon,8582,5,0.0%,0.064051
kilgour,8583,5,0.0%,0.064058
thoroughly,8584,5,0.0%,0.064066
walks,8585,5,0.0%,0.064073
usherwood,8586,5,0.0%,0.064081
baited,8587,5,0.0%,0.064088
ovarian,8588,5,0.0%,0.064096
vastly,8589,5,0.0%,0.064103
louvre,8590,5,0.0%,0.064111
educational,8591,5,0.0%,0.064118
riversun,8592,5,0.0%,0.064126
subjected,8593,5,0.0%,0.064133
warms,8594,5,0.0%,0.064140
belts,8595,5,0.0%,0.064148
emergence,8596,5,0.0%,0.064155
stimulation,8597,5,0.0%,0.064163
bange,8598,5,0.0%,0.064170
resembled,8599,5,0.0%,0.064178
bateson,8600,5,0.0%,0.064185
tonnage,8601,5,0.0%,0.064193
mahogany,8602,5,0.0%,0.064200
halo,8603,5,0.0%,0.064208
encoding,8604,5,0.0%,0.064215
petrochemical,8605,5,0.0%,0.064223
sean,8606,5,0.0%,0.064230
edible,8607,5,0.0%,0.064237
baseline,8608,5,0.0%,0.064245
dept,8609,5,0.0%,0.064252
graveyards,8610,5,0.0%,0.064260
objective,8611,5,0.0%,0.064267
protects,8612,5,0.0%,0.064275
revolutionary,8613,5,0.0%,0.064282
clinically,8614,5,0.0%,0.064290
instrumental,8615,5,0.0%,0.064297
recordings,8616,5,0.0%,0.064305
fluids,8617,5,0.0%,0.064312
thruster,8618,5,0.0%,0.064320
knees,8619,5,0.0%,0.064327
dvd,8620,5,0.0%,0.064335
clip,8621,5,0.0%,0.064342
served,8622,5,0.0%,0.064349
hartmann,8623,5,0.0%,0.064357
ironic,8624,5,0.0%,0.064364
terrible,8625,5,0.0%,0.064372
tactics,8626,5,0.0%,0.064379
southwestern,8627,5,0.0%,0.064387
meyer,8628,5,0.0%,0.064394
droppings,8629,5,0.0%,0.064402
infects,8630,5,0.0%,0.064409
melanin,8631,5,0.0%,0.064417
fragile,8632,5,0.0%,0.064424
thirty,8633,5,0.0%,0.064432
confined,8634,5,0.0%,0.064439
gogonasus,8635,5,0.0%,0.064446
subglacial,8636,5,0.0%,0.064454
sampled,8637,5,0.0%,0.064461
dual,8638,5,0.0%,0.064469
inventory,8639,5,0.0%,0.064476
mab,8640,5,0.0%,0.064484
amazonia,8641,5,0.0%,0.064491
sellers,8642,5,0.0%,0.064499
behnke,8643,5,0.0%,0.064506
binary,8644,5,0.0%,0.064514
discovering,8645,5,0.0%,0.064521
transcription,8646,5,0.0%,0.064529
glucose,8647,5,0.0%,0.064536
opposing,8648,5,0.0%,0.064543
crushed,8649,5,0.0%,0.064551
auditory,8650,5,0.0%,0.064558
galloway,8651,5,0.0%,0.064566
fauna,8652,5,0.0%,0.064573
shui,8653,5,0.0%,0.064581
eurasia,8654,5,0.0%,0.064588
waived,8655,5,0.0%,0.064596
balloons,8656,5,0.0%,0.064603
islets,8657,5,0.0%,0.064611
sting,8658,5,0.0%,0.064618
brock,8659,5,0.0%,0.064626
mask,8660,5,0.0%,0.064633
calf,8661,5,0.0%,0.064641
backbenchers,8662,5,0.0%,0.064648
deniliquin,8663,5,0.0%,0.064655
hatchery,8664,5,0.0%,0.064663
charter,8665,5,0.0%,0.064670
microcephalic,8666,5,0.0%,0.064678
undertake,8667,5,0.0%,0.064685
arguments,8668,5,0.0%,0.064693
bulge,8669,5,0.0%,0.064700
bendigo,8670,5,0.0%,0.064708
opossum,8671,5,0.0%,0.064715
coleman,8672,5,0.0%,0.064723
knife,8673,5,0.0%,0.064730
architect,8674,5,0.0%,0.064738
arsonists,8675,5,0.0%,0.064745
insufficient,8676,5,0.0%,0.064752
invaded,8677,5,0.0%,0.064760
ponds,8678,5,0.0%,0.064767
prevalent,8679,5,0.0%,0.064775
danny,8680,5,0.0%,0.064782
sigurdsson,8681,5,0.0%,0.064790
tuned,8682,5,0.0%,0.064797
cjd,8683,5,0.0%,0.064805
prophylaxis,8684,5,0.0%,0.064812
briefly,8685,5,0.0%,0.064820
kilos,8686,5,0.0%,0.064827
rubble,8687,5,0.0%,0.064835
invention,8688,5,0.0%,0.064842
sackett,8689,5,0.0%,0.064849
devised,8690,5,0.0%,0.064857
rhythm,8691,5,0.0%,0.064864
autistic,8692,5,0.0%,0.064872
geosequestration,8693,5,0.0%,0.064879
deliberation,8694,5,0.0%,0.064887
salvaged,8695,5,0.0%,0.064894
restricting,8696,5,0.0%,0.064902
transits,8697,5,0.0%,0.064909
arriving,8698,5,0.0%,0.064917
recruitment,8699,5,0.0%,0.064924
warwick,8700,5,0.0%,0.064932
partially,8701,5,0.0%,0.064939
gestures,8702,5,0.0%,0.064947
dealings,8703,5,0.0%,0.064954
looms,8704,5,0.0%,0.064961
rosenberg,8705,5,0.0%,0.064969
